region	tags	indicator	Программы бакалавриата / Принято / 3	Программы бакалавриата / Численность студентов / 4	Программы бакалавриата / Выпуск / 5	Программы специалитета / Принято / 6	Программы специалитета / Численность студентов / 7	Программы специалитета / Выпуск / 8	Программы магистратуры / Принято / 9	Программы магистратуры / Численность студентов / 10	Программы магистратуры / Выпуск / 11
Белгородская область	Государственные, Муниципальные; заочная	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	1136.0	7106.0	1608.0	452.0	2255.0	257.0	424.0	1358.0	504.0
Белгородская область	Государственные, Муниципальные; заочная	иных физических лиц / 03	275.0	1324.0	367.0	0.0	10.0	0.0	32.0	118.0	40.0
Белгородская область	Государственные, Муниципальные; заочная	получают второе и последующее высшее образование / 06	129.0	419.0	140.0	19.0	76.0	19.0	135.0	555.0	221.0
Белгородская область	Государственные, Муниципальные; заочная	получают первое высшее образование / 05	1315.0	8127.0	1849.0	447.0	2239.0	242.0	329.0	935.0	328.0
Белгородская область	Государственные, Муниципальные; заочная	юридических лиц / 04	33.0	116.0	14.0	14.0	50.0	4.0	8.0	14.0	5.0
Белгородская область	Государственные, Муниципальные; очная	Из строки 01 - студенты, использующие образовательный кредит для оплаты обучения / 07	0.0	60.0	0.0	0.0	71.0	0.0	0.0	9.0	0.0
Белгородская область	Государственные, Муниципальные; очная	Студенты, обучающиеся по договорам об оказании платных образовательных услуг - всего (сумма строк 02-04; 05,06) / 01	1431.0	5302.0	978.0	945.0	4504.0	550.0	201.0	452.0	192.0
Белгородская область	Государственные, Муниципальные; очная	в том числе: за счет средств:  лиц зачисляемых на обучение (родителей (законных  представителей) несовершеннолетних обучающихся) / 02	1409.0	4943.0	916.0	930.0	4174.0	543.0	175.0	375.0	182.0
Белгородская область	Государственные, Муниципальные; очная	иных физических лиц / 03	20.0	195.0	60.0	13.0	138.0	3.0	25.0	47.0	10.0
Белгородская область	Государственные, Муниципальные; очная	получают второе и последующее высшее образование / 06	22.0	22.0	2.0	19.0	32.0	19.0	84.0	134.0	74.0
Белгородская область	Государственные, Муниципальные; очная	получают первое высшее образование / 05	1409.0	5280.0	976.0	926.0	4472.0	531.0	117.0	318.0	118.0
