region	tags	indicator	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > Выпуск > 23.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > Принято > 17.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > Числен-ность студентов > 19.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > из них > женщины > 20.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > из них > осваивают программу среднего общего образования > всего > 21.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > из них > осваивают программу среднего общего образования > из них женщины > 22.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > из них женщины > 18.0	Программы подготовки квалифицированных рабочих, служащих > на базе основного общего образования > из них женщины > 24.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > Выпуск > 29.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > Принято > 25.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > Числен-ность студентов > 27.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > из них женщины > 26.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > из них женщины > 28.0	Программы подготовки квалифицированных рабочих, служащих > на базе среднего общего образования > из них женщины > 30.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > Выпуск > 9.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > Принято > 3.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > Числен-ность студентов > 5.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > из них > женщины > 6.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > из них > осваивают программу среднего общего образования > всего > 7.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > из них > осваивают программу среднего общего образования > из них женщины > 8.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > из них женщины > 10.0	Программы подготовки специалистов среднего звена > на базе основного общего образования > из них женщины > 4.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > Выпуск > 15.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > Принято > 11.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > Числен-ность студентов > 13.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > из них женщины > 12.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > из них женщины > 14.0	Программы подготовки специалистов среднего звена > на базе среднего общего образования > из них женщины > 16.0
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    18 лет / 8.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	60	43	16	13	0	10	0	27	34	22	28	0
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    19 лет / 9.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	17	71	44	19	14	9	12	2	17	41	11	31	2
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    20 лет / 10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	27	93	48	17	10	17	12	10	24	80	12	55	9
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    21 лет / 11.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	14	57	23	13	7	17	7	16	20	72	7	42	14
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    22 лет / 12.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	10	42	17	6	4	5	6	16	17	71	5	33	11
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    23 лет / 13.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	7	37	11	9	5	9	2	15	20	58	8	22	6
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    24 лет / 14.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	11	37	12	12	3	1	5	27	8	40	3	21	8
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    25 лет / 15.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	39	13	11	4	5	4	16	11	46	5	21	9
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    26 лет / 16.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	28	13	7	4	2	3	13	13	43	5	9	5
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    27 лет / 17.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	11	38	13	10	4	1	3	11	6	49	0	17	3
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    28 лет / 18.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8	31	13	7	3	3	4	15	13	48	4	17	9
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    29 лет / 19.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	40	17	10	4	1	2	21	34	68	3	17	9
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    30-34 лет / 20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	21	106	32	15	3	11	5	89	101	361	31	107	28
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    35-39 лет / 21.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	20	89	43	12	5	3	6	107	100	378	25	136	39
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	    40 лет и старше / 22.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	12	66	12	11	5	6	3	127	55	321	22	103	47
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	"    в том числе в возрасте (число полных лет
    на 1 января): в возрасте моложе 13 лет / 2.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Всего / 1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	228	877	376	185	96	90	100	485	470	1715	166	662	199
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    13 лет / 3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    14 лет / 4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    15 лет / 5.0	0	133	79	26	60	20	31	0	0	0	0	0	0	0	0	663	501	291	426	234	0	393	0	0	0	0	0	0
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    16 лет / 6.0	0	675	799	232	598	200	195	0	0	0	0	0	0	0	0	2751	3321	1769	2854	1287	0	1331	0	0	0	0	0	0
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    17 лет / 7.0	35	331	1088	302	935	269	105	0	1	5	5	1	1	0	95	640	3455	1788	2232	915	30	370	0	190	190	108	110	0
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    18 лет / 8.0	137	114	1019	301	840	269	57	14	19	32	35	10	11	7	313	215	3241	1535	2042	796	220	111	29	418	628	261	356	24
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    19 лет / 9.0	405	45	563	174	460	155	24	118	19	3	18	2	9	10	595	57	2405	1081	1569	550	363	34	100	105	638	51	348	76
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    20 лет / 10.0	213	17	169	77	166	76	9	80	23	7	16	4	11	9	1028	15	662	269	470	173	485	12	267	32	386	25	207	160
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    21 лет / 11.0	74	24	104	53	102	53	9	33	6	1	3	0	3	3	332	10	220	106	153	70	164	8	238	15	142	8	97	111
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    22 лет / 12.0	23	10	46	22	44	22	1	15	3	3	6	0	2	1	91	6	78	47	50	20	45	4	77	8	37	4	28	45
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    23 лет / 13.0	13	1	32	22	32	22	1	5	0	1	2	0	1	0	18	2	35	22	21	11	8	0	25	3	14	3	11	15
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    24 лет / 14.0	8	2	19	13	19	12	1	1	1	0	3	0	2	0	11	2	18	12	10	4	5	1	4	2	6	1	5	4
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    25 лет / 15.0	6	1	9	5	9	5	0	2	1	1	0	0	0	0	5	0	4	4	0	0	3	0	2	0	3	0	2	1
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    26 лет / 16.0	0	3	5	2	5	2	2	0	1	1	0	1	0	1	1	1	5	5	2	2	1	0	5	5	6	2	3	4
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    27 лет / 17.0	1	0	4	4	4	4	0	1	1	0	0	0	0	1	2	0	3	3	0	0	1	0	3	1	2	1	2	2
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    28 лет / 18.0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	2	0	3	0	3	0	2	0	1	1	1	1	1	1
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    29 лет / 19.0	0	1	2	1	2	1	0	0	0	0	0	0	0	0	1	0	2	1	1	0	0	0	1	1	2	1	2	1
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    30-34 лет / 20.0	1	1	17	3	17	3	0	0	5	2	2	0	0	1	1	1	3	1	1	0	1	1	4	9	9	7	7	4
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    35-39 лет / 21.0	1	0	2	1	2	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	4	8	4	8	1
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	    40 лет и старше / 22.0	1	7	11	5	11	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	6	4	4	1
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	"    в том числе в возрасте (число полных лет
    на 1 января): в возрасте моложе 13 лет / 2.0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Всего / 1.0	919	1365	3968	1243	3306	1119	439	269	82	57	91	18	40	34	2495	4363	13957	6934	9834	4062	1328	2265	758	798	2078	481	1191	450
Амурская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    13 лет / 3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Амурская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    14 лет / 4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Амурская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    15 лет / 5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Амурская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    16 лет / 6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Амурская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    17 лет / 7.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	0	2	0	1	1	1	1	0
Амурская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    18 лет / 8.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	4	4	4	0	3	0	4	4	4	4	0
Амурская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    19 лет / 9.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	8	9	8	0	0	0	4	10	4	9	0
Амурская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    20 лет / 10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	1	6	0
Амурская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    21 лет / 11.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	9	4	9	1
Амурская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    22 лет / 12.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	11	3	10	1
Амурская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	    23 лет / 13.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	8	5	8	0
