region	tags	indicator	"В том числе (из гр. 4)
по уровням подготовки  > базовый > 6.0"	"В том числе (из гр. 4)
по уровням подготовки  > углубленный > 7.0"	Выпуск ожидаемый с 01.10. прошлого года по 30.09. текущего года > всего > 9.0	Выпуск ожидаемый с 01.10. прошлого года по 30.09. текущего года > из них лица с ОВЗ, инвалиды, дети-инвалиды > 10.0	Выпуск фактический с 01.10. прошлого года по 30.09. текущего года > всего > 4.0	Выпуск фактический с 01.10. прошлого года по 30.09. текущего года > из них лица с ОВЗ, инвалиды, дети-инвалиды > 5.0	Из общего выпуска (из гр. 4) -женщины > 8.0
Республика Хакасия	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Программы на базе среднего общего образования - всего / 2.0 / 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Хакасия	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Строительство и эксплуатация зданий и сооружений / 1.0 / 08.02.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Хакасия	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Техническая эксплуатация и обслуживание электрического и электромеханического оборудования (по отраслям) / 1.0 / 13.02.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Республика Хакасия	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Техническое обслуживание и ремонт двигателей, систем и агрегатов автомобилей / 1.0 / 23.02.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Аттестация экстернов	Всего по программам подготовки специалистов среднего звена (сумма строк 01, 02) / 3.0 / 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Аттестация экстернов	Программы на базе основного общего образования - всего / 1.0 / 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Аттестация экстернов	Программы на базе среднего общего образования - всего / 2.0 / 0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Государственные, муниципальные (без учета организаций в ведении ФСИН)	Автоматизация технологических процессов и производств (по отраслям) / 1.0 / 15.02.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Государственные, муниципальные (без учета организаций в ведении ФСИН)	Автоматизация технологических процессов и производств (по отраслям) / 2.0 / 15.02.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Государственные, муниципальные (без учета организаций в ведении ФСИН)	Автоматика и телемеханика на транспорте (железнодорожном транспорте) / 1.0 / 27.02.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Государственные, муниципальные (без учета организаций в ведении ФСИН)	Автоматика и телемеханика на транспорте (железнодорожном транспорте) / 2.0 / 27.02.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Государственные, муниципальные (без учета организаций в ведении ФСИН)	Агрономия / 1.0 / 35.02.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Государственные, муниципальные (без учета организаций в ведении ФСИН)	Агрономия / 2.0 / 35.02.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Государственные, муниципальные (без учета организаций в ведении ФСИН)	Адаптивная физическая культура / 1.0 / 49.02.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Российская Федерация	Государственные, муниципальные (без учета организаций в ведении ФСИН)	Адаптивная физическая культура / 2.0 / 49.02.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0
