region	tags	indicator	В том числе на уровне подготовки: > базовом > 6.0	В том числе на уровне подготовки: > углубленном > 7.0	Из общего приема (из гр. 4) – женщины > 8.0	Принято  > Всего > 4.0	Принято  > из них лица с ОВЗ, инвалиды, дети-инвалиды > 5.0
Самарская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Лечебное дело / 1.0 / 31.02.01	0.0	0.0	0.0	0.0	0.0
Самарская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Преподавание в начальных классах / 1.0 / 44.02.02	0.0	0.0	0.0	0.0	0.0
Самарская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Программы подготовки специалистов среднего звена: на базе основного общего образования - всего / 1.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Программы подготовки специалистов среднего звена: на базе среднего общего образования - всего / 2.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Сестринское дело / 1.0 / 34.02.01	0.0	0.0	0.0	0.0	0.0
Самарская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Социально-культурная деятельность (по видам) / 1.0 / 51.02.02	0.0	0.0	0.0	0.0	0.0
Самарская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Всего по программам подготовки специалистов среднего звена (сумма стр. 01, 02) / 3.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Программы подготовки специалистов среднего звена: на базе основного общего образования - всего / 1.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Программы подготовки специалистов среднего звена: на базе среднего общего образования - всего / 2.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	Частные; Очная	Всего по программам подготовки специалистов среднего звена (сумма стр. 01, 02) / 3.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	Частные; Очная	Программы подготовки специалистов среднего звена: на базе основного общего образования - всего / 1.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Самарская область	Частные; Очная	Программы подготовки специалистов среднего звена: на базе среднего общего образования - всего / 2.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Всего по программам подготовки специалистов среднего звена (сумма стр. 01, 02) / 3.0 / 0.0	0.0	0.0	0.0	0.0	0.0
Саратовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Дошкольное образование / 2.0 / 44.02.01	0.0	0.0	0.0	0.0	0.0
Саратовская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Монтаж, техническое обслуживание и ремонт промышленного оборудования (по отраслям) / 1.0 / 15.02.12	0.0	0.0	0.0	0.0	0.0
