region	tags	indicator	В том числе из числа студентов, обучающихся (обучавшихся): > за счет бюджетных ассигнований > бюджета субъекта Российской Федерации > 7.0	В том числе из числа студентов, обучающихся (обучавшихся): > за счет бюджетных ассигнований > местного бюджета > 8.0	В том числе из числа студентов, обучающихся (обучавшихся): > за счет бюджетных ассигнований > федерального бюджета > 6.0	В том числе из числа студентов, обучающихся (обучавшихся): > по договорам об оказании платных образовательных услуг за счет средств > иных физических лиц > 10.0	В том числе из числа студентов, обучающихся (обучавшихся): > по договорам об оказании платных образовательных услуг за счет средств > лиц, зачисляемых на обучение (родителей (законных представителей)) несовершеннолетних обучающихся > 9.0	В том числе из числа студентов, обучающихся (обучавшихся): > по договорам об оказании платных образовательных услуг за счет средств > юридических лиц > 11.0	Всего обучено за период с 01.10. прошлого года по 30.09. текущего года (сумма гр. 6–11) > 5.0	Из общей численности обученных (из гр. 5) > дети-инвалиды (кроме учтенных в графе 16) > 18.0	Из общей численности обученных (из гр. 5) > женщины > 12.0	Из общей численности обученных (из гр. 5) > из них (из гр. 14): > дети-инвалиды > 16.0	Из общей численности обученных (из гр. 5) > из них (из гр. 14): > инвалиды > 15.0	Из общей численности обученных (из гр. 5) > инвалиды (кроме учтенных в гр. 15) > 17.0	Из общей численности обученных (из гр. 5) > лица с ограничен-ными возмож-ностями здоровья > 14.0	Из общей численности обученных (из гр. 5) > прошли ускоренное обучение по индивидуаль-ным учебным планам > 13.0
Алтайский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Слесарь-ремонтник / 1.0 / 234.0 / 18559.0	43.0	0.0	0.0	14.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Слесарь-электрик по ремонту электрооборудования / 1.0 / 236.0 / 18590.0	22.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Составитель поездов / 1.0 / 76.0 / nan	0.0	0.0	3.0	0.0	17.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Социальный работник / 1.0 / 125.0 / 26527.0	17.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Станочник деревообрабатывающих станков / 1.0 / 19.0 / 18783.0	65.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Станочник широкого профиля / 1.0 / 145.0 / 18809.0	18.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Стропальщик / 1.0 / 160.0 / 18897.0	0.0	0.0	0.0	13.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Токарь / 1.0 / 147.0 / 19149.0	18.0	25.0	0.0	0.0	19.0	0.0	62.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Тракторист / 1.0 / 162.0 / 19203.0	91.0	0.0	0.0	0.0	0.0	0.0	91.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Тракторист-машинист сельскохозяйственного производства / 1.0 / 33.0 / 19205.0	199.0	0.0	0.0	0.0	0.0	9.0	208.0	0.0	1.0	0.0	2.0	0.0	2.0	0.0
Алтайский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Учетчик / 1.0 / 134.0 / 27238.0	17.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Фотограф / 1.0 / 43.0 / 19460.0	23.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Цветочница / 1.0 / 233.0 / 19525.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Швея / 1.0 / 22.0 / 19601.0	38.0	0.0	0.0	0.0	1.0	0.0	39.0	0.0	37.0	1.0	0.0	0.0	1.0	0.0
Алтайский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Штукатур / 1.0 / 144.0 / 19727.0	71.0	17.0	0.0	0.0	2.0	0.0	90.0	0.0	17.0	8.0	3.0	0.0	13.0	0.0
Алтайский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Электромонтажник по освещению и осветительным сетям / 1.0 / 148.0 / 19806.0	23.0	25.0	0.0	0.0	23.0	0.0	71.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
Алтайский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Электромонтер по обслуживанию и ремонту устройств сигнализации, централизации и блокировки / 1.0 / 84.0 / nan	0.0	0.0	23.0	0.0	5.0	0.0	28.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Электромонтер по обслуживанию электроустановок / 1.0 / 14.0 / 19850.0	41.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	Государственные, муниципальные (без учета организаций в ведении ФСИН); Очная	Электромонтер по ремонту и обслуживанию электрооборудования / 1.0 / 174.0 / 19861.0	21.0	0.0	0.0	20.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Младшая медицинская сестра по уходу за больными / 1.0 / 83.0 / 24232.0	41.0	0.0	0.0	0.0	20.0	0.0	61.0	0.0	59.0	0.0	0.0	1.0	0.0	0.0
Алтайский край	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Программы профессиональной подготовки по профессиям рабочих, должностям служащих - всего / 1.0 / 0.0 / 0.0	41.0	0.0	0.0	0.0	37.0	0.0	78.0	0.0	74.0	0.0	0.0	1.0	0.0	0.0
Алтайский край	Очно-заочная; Государственные, муниципальные (без учета организаций в ведении ФСИН)	Фасовщица / 1.0 / 135.0 / 27311.0	0.0	0.0	0.0	0.0	17.0	0.0	17.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	Частные; Заочная	Кассир / 1.0 / 52.0 / 23369.0	0.0	0.0	0.0	0.0	13.0	0.0	13.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	Частные; Заочная	Повар / 1.0 / 205.0 / 16675.0	0.0	0.0	0.0	0.0	17.0	0.0	17.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	Частные; Заочная	Программы профессиональной подготовки по профессиям рабочих, должностям служащих - всего / 1.0 / 0.0 / 0.0	0.0	0.0	0.0	0.0	58.0	0.0	58.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	Частные; Заочная	Продавец непродовольственных товаров / 1.0 / 207.2 / nan	0.0	0.0	0.0	0.0	21.0	0.0	21.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	Частные; Заочная	Продавец продовольственных товаров / 1.0 / 207.3 / nan	0.0	0.0	0.0	0.0	7.0	0.0	7.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	Частные; Очная	Бармен / 1.0 / 199.0 / 11176.0	0.0	0.0	0.0	0.0	30.0	0.0	30.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	Частные; Очная	Кассир / 1.0 / 52.0 / 23369.0	0.0	0.0	0.0	0.0	67.0	0.0	67.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	Частные; Очная	Кассир торгового зала / 1.0 / 38.1 / nan	0.0	0.0	0.0	0.0	13.0	0.0	13.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	Частные; Очная	Кондитер / 1.0 / 46.0 / 12901.0	0.0	0.0	0.0	0.0	34.0	0.0	34.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	Частные; Очная	Контролер (Сберегательного банка) / 1.0 / 65.0 / 23548.0	0.0	0.0	0.0	0.0	37.0	0.0	37.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	Частные; Очная	Официант / 1.0 / 204.0 / 16399.0	0.0	0.0	0.0	0.0	10.0	0.0	10.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	Частные; Очная	Повар / 1.0 / 205.0 / 16675.0	0.0	0.0	0.0	0.0	152.0	0.0	152.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	Частные; Очная	Программы профессиональной подготовки по профессиям рабочих, должностям служащих - всего / 1.0 / 0.0 / 0.0	0.0	0.0	0.0	0.0	523.0	0.0	523.0	0.0	265.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	Частные; Очная	Продавец непродовольственных товаров / 1.0 / 207.2 / nan	0.0	0.0	0.0	0.0	52.0	0.0	52.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	Частные; Очная	Продавец продовольственных товаров / 1.0 / 207.3 / nan	0.0	0.0	0.0	0.0	20.0	0.0	20.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
Алтайский край	Частные; Очная	Собаковод / 1.0 / 154.0 / 18621.0	0.0	0.0	0.0	0.0	108.0	0.0	108.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Бетонщик / 1.0 / 4.0 / 11196.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Горничная / 1.0 / 21.0 / 11695.0	0.0	0.0	0.0	0.0	10.0	0.0	10.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Горнорабочий на маркшейдерских работах / 1.0 / 9.0 / 11711.0	11.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Дорожный рабочий / 1.0 / 5.0 / 11889.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
Амурская область	Государственные, муниципальные (без учета организаций в ведении ФСИН); Заочная	Замерщик на топографо-геодезических и маркшейдерских работах / 1.0 / 2.0 / 12192.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
